zpid_index,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,listingSubType.is_openHouse,listingSubType.is_bankOwned,listingSubType.is_FSBA,newConstructionType,listingSubType.is_newHome,listingSubType.is_forAuction,unit,listingSubType.is_foreclosure
59725819,,SINGLE_FAMILY,0.86799816345271,"76 Golden Eagle, Irvine, CA 92603",https://photos.zillowstatic.com/fp/0cde49c3834e5da2d8167468c48690ee-p_e.jpg,49950000,7.0,-117.79219,33.61968,FOR_SALE,59725819,,-1,12.0,12978.0,USA,USD,acres,True,,,True,,,,,
25345041,,SINGLE_FAMILY,8463.708,"333 N Carousel Pl, Anaheim, CA 92806",https://photos.zillowstatic.com/fp/c4f1f59b70e1dac8d895940f2bdbef8c-p_e.jpg,880000,4.0,-117.87431,33.844513,FOR_SALE,25345041,,-1,3.0,1627.0,USA,USD,sqft,True,,,True,,,,,
25379009,,SINGLE_FAMILY,2184.0,"2753 Craig Cir, Fullerton, CA 92835",https://photos.zillowstatic.com/fp/c22561a672c01244e7a1e4dc0dffa716-p_e.jpg,699999,2.0,-117.8838,33.90029,FOR_SALE,25379009,,-1,2.0,1425.0,USA,USD,sqft,True,True,,True,,,,,
25389156,,SINGLE_FAMILY,7478.0,"17692 Calgary Ave, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/bd15eeb5307ee4edeb8dbada2029a44b-p_e.jpg,1180000,4.0,-117.82501,33.8849,FOR_SALE,25389156,,-1,3.0,1598.0,USA,USD,sqft,True,,,True,,,,,
25515700,,SINGLE_FAMILY,5200.0,"57 Grant, Irvine, CA 92620",https://photos.zillowstatic.com/fp/86f451253fe8b460ff82b534a7a4d031-p_e.jpg,1395000,4.0,-117.76652,33.705036,FOR_SALE,25515700,,-1,3.0,2675.0,USA,USD,sqft,True,,,True,,,,,
25151829,,SINGLE_FAMILY,7853.868,"8550 Cedar Dr, Buena Park, CA 90620",https://photos.zillowstatic.com/fp/7a386830c3a5d8c0481a7c1aa1859642-p_e.jpg,830000,4.0,-117.98744,33.838634,FOR_SALE,25151829,,-1,3.0,1668.0,USA,USD,sqft,True,,,True,,,,,
25202144,,SINGLE_FAMILY,5969.0,"15672 Fox Hills St, Westminster, CA 92683",https://photos.zillowstatic.com/fp/fa1f2ea77cb566a5a69e0328c95d3570-p_e.jpg,1349000,4.0,-117.979904,33.735077,FOR_SALE,25202144,,-1,3.0,2125.0,USA,USD,sqft,True,True,,True,,,,,
245516421,,SINGLE_FAMILY,7171.0,"126 Gardenview, Irvine, CA 92618",https://photos.zillowstatic.com/fp/cc222bf994bf560908ef5f34dce429b5-p_e.jpg,4388000,4.0,-117.75625,33.63397,FOR_SALE,245516421,,-1,5.0,4710.0,USA,USD,sqft,True,True,,True,,,,,
25401016,,SINGLE_FAMILY,10350.0,"5020 Greenhaven St, Yorba Linda, CA 92887",https://photos.zillowstatic.com/fp/2473b7be2fb006f6681be8e088181ab3-p_e.jpg,2450000,5.0,-117.75023,33.888603,FOR_SALE,25401016,,-1,6.0,4460.0,USA,USD,sqft,True,True,,True,,,,,
25300088,,SINGLE_FAMILY,7500.0,"16871 Phelps Ln, Huntington Beach, CA 92649",https://photos.zillowstatic.com/fp/466d78bcd31866468bdf27be4de606df-p_e.jpg,2998000,3.0,-118.05654,33.716793,FOR_SALE,25300088,,-1,3.0,2891.0,USA,USD,sqft,True,,,True,,,,,
25553418,,SINGLE_FAMILY,10275.0,"29081 Madrid Rd, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/069127d0b4bf4dae609c123084b17d7e-p_e.jpg,1349000,4.0,-117.690346,33.540855,FOR_SALE,25553418,,-1,2.0,1738.0,USA,USD,sqft,True,True,,True,,,,,
25471580,,SINGLE_FAMILY,5600.0,"1261 Walden Ln, Tustin, CA 92780",https://photos.zillowstatic.com/fp/512d1335d9fb6cbb42c6a3d3d3accdf7-p_e.jpg,819000,4.0,-117.82158,33.732857,FOR_SALE,25471580,,-1,3.0,1658.0,USA,USD,sqft,True,,,True,,,,,
25154918,,SINGLE_FAMILY,7114.0,"1269 N Fulton St, Anaheim, CA 92801",https://photos.zillowstatic.com/fp/66b5a3222b7e1b1157be2e22bd3c173e-p_e.jpg,859000,3.0,-117.96042,33.85174,FOR_SALE,25154918,,-1,2.0,1310.0,USA,USD,sqft,True,,,True,,,,,
59727919,,SINGLE_FAMILY,4970.0,"26 Celestine Cir, Ladera Ranch, CA 92694",https://photos.zillowstatic.com/fp/6b82692c690effbd7c54de7165ae4330-p_e.jpg,1650000,5.0,-117.636475,33.544994,FOR_SALE,59727919,,-1,3.0,2913.0,USA,USD,sqft,True,True,,True,,,,,
25582573,,SINGLE_FAMILY,3500.0,"50 Saint Michael, Dana Point, CA 92629",https://photos.zillowstatic.com/fp/fe4665d312f3fb2d82d847206e653c86-p_e.jpg,1200000,3.0,-117.70684,33.48289,FOR_SALE,25582573,,-1,3.0,2064.0,USA,USD,sqft,True,,,,,,True,,
25412139,,SINGLE_FAMILY,0.29338842975207,"2586 N Orange Hill Ln, Orange, CA 92867",https://photos.zillowstatic.com/fp/2be8462a251680411c66d525f1f8f31b-p_e.jpg,1280000,8.0,-117.82901,33.83193,FOR_SALE,25412139,,-1,5.0,2754.0,USA,USD,acres,True,,,True,,,,,
25494140,,SINGLE_FAMILY,8640.0,"888 Sandcastle Dr, Corona Del Mar, CA 92625",https://photos.zillowstatic.com/fp/f67c839c8f40701a412ec52a5651bcf5-p_e.jpg,6995000,4.0,-117.86454,33.599606,FOR_SALE,25494140,,-1,4.0,2825.0,USA,USD,sqft,True,True,,True,,,,,
25611704,,SINGLE_FAMILY,7607.0,"24531 Chrisanta Dr, Mission Viejo, CA 92691",https://photos.zillowstatic.com/fp/6dd2a80a0f3abd1d771cada3cfa6bd6b-p_e.jpg,999900,3.0,-117.676155,33.606495,FOR_SALE,25611704,,-1,3.0,1589.0,USA,USD,sqft,True,,,True,,,,,
25155677,,SINGLE_FAMILY,6375.0,"1449 W Southgate Ave, Fullerton, CA 92833",https://photos.zillowstatic.com/fp/c3749f2eb87b8a4da77af3b44ddc6bb8-p_e.jpg,679800,3.0,-117.9519,33.861668,FOR_SALE,25155677,,-1,2.0,1416.0,USA,USD,sqft,True,,,True,,,,,
25278699,,SINGLE_FAMILY,640.0,"19750 Coventry Ln, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/ca40b962d2759e867982d9531bc24a6c-p_e.jpg,587000,2.0,-117.95717,33.67581,FOR_SALE,25278699,,-1,2.0,864.0,USA,USD,sqft,True,,,True,,,,,
25560570,,SINGLE_FAMILY,7208.0,"31281 Paseo Sereno, San Juan Capistrano, CA 92675",https://photos.zillowstatic.com/fp/68b3e30ed20c7aefe9ba65e865ffb74b-p_e.jpg,2850000,3.0,-117.66568,33.508663,FOR_SALE,25560570,,-1,2.0,2025.0,USA,USD,sqft,True,,,True,,,,,
25271840,,SINGLE_FAMILY,1558.0,"20237 Lantana Dr, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/a1c90af5ba39d4b49f6f1e8d279a3e18-p_e.jpg,800000,3.0,-117.969894,33.66863,FOR_SALE,25271840,,-1,2.0,1373.0,USA,USD,sqft,True,,,True,,,,,
25450077,,SINGLE_FAMILY,7270.0,"15631 Pacific St, Tustin, CA 92780",https://photos.zillowstatic.com/fp/8b0ec53dd93ec4c34ed679f05ea095d1-p_e.jpg,825000,5.0,-117.829956,33.736164,FOR_SALE,25450077,,-1,2.0,1775.0,USA,USD,sqft,True,,,True,,,,,
25219174,,SINGLE_FAMILY,7200.0,"2674 W Sereno Pl, Anaheim, CA 92804",https://photos.zillowstatic.com/fp/96fa0163688fb85a363e9941a2e67d62-p_e.jpg,800000,4.0,-117.97965,33.82979,FOR_SALE,25219174,,-1,3.0,2017.0,USA,USD,sqft,True,,,True,,,,,
59725946,,SINGLE_FAMILY,1.091,"21 Watercress, Irvine, CA 92603",https://photos.zillowstatic.com/fp/9ec0bdd6c3fe029bf9fca1516d7de096-p_e.jpg,12885000,6.0,-117.78989,33.635704,FOR_SALE,59725946,,-1,8.0,12000.0,USA,USD,acres,True,,,,BUILDER_SPEC,True,,,
2062985325,,SINGLE_FAMILY,6098.0,"711 S State College Blvd, Anaheim, CA 92806",https://photos.zillowstatic.com/fp/1f689aec018738b2abbbf28399ceb824-p_e.jpg,675000,3.0,-117.88958,33.832718,FOR_SALE,2062985325,,-1,2.0,1346.0,USA,USD,sqft,True,,,True,,,,,
25457559,,SINGLE_FAMILY,4800.0,"1117 Dennis Dr, Costa Mesa, CA 92626",https://photos.zillowstatic.com/fp/3b3e5ae1407898e8cbc7dcbba5fef984-p_e.jpg,1325000,4.0,-117.90433,33.69211,FOR_SALE,25457559,,-1,3.0,2475.0,USA,USD,sqft,True,True,,True,,,,,
25127343,,SINGLE_FAMILY,6325.0,"1715 E Redwood Ave, Anaheim, CA 92805",https://photos.zillowstatic.com/fp/73fbf4dc083d4f1ccd0a8340920c9f70-p_e.jpg,795000,3.0,-117.89489,33.84403,FOR_SALE,25127343,,-1,2.0,1198.0,USA,USD,sqft,True,True,,True,,,,,
25575155,,SINGLE_FAMILY,0.28466483011938,"31597 Table Rock Dr, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/130ef1919992cddb172df2f274970735-p_e.jpg,10995000,5.0,-117.74587,33.50293,FOR_SALE,25575155,,-1,5.0,4955.0,USA,USD,acres,True,,,True,,,,,
25503124,,SINGLE_FAMILY,0.49586776859504,"10 Fair Hbr, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/784193571d8e2980ebea7238e20164c8-p_e.jpg,18800000,5.0,-117.84818,33.59842,FOR_SALE,25503124,,-1,7.0,7368.0,USA,USD,acres,True,,,True,,,,,
25358905,,SINGLE_FAMILY,10379.0,"949 Sandalwood Ave, Fullerton, CA 92835",https://photos.zillowstatic.com/fp/fc890486b37d9c086aec1f2b5eb69448-p_e.jpg,1695000,5.0,-117.91095,33.901005,FOR_SALE,25358905,,-1,4.0,3582.0,USA,USD,sqft,True,,,True,,,,,
25271509,,SINGLE_FAMILY,6600.0,"9152 Santiago Dr, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/bb8ae5865106a7f3520b6897513fed3c-p_e.jpg,2299000,4.0,-117.96853,33.656223,FOR_SALE,25271509,,-1,4.0,3268.0,USA,USD,sqft,True,True,,True,,,,,
2067201797,,SINGLE_FAMILY,0.50619834710744,"36 S Sur, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/2d4636fd23ab8c3de09074eda8a23db2-p_e.jpg,15495000,5.0,-117.82446,33.583923,FOR_SALE,2067201797,,-1,7.0,8400.0,USA,USD,acres,True,,,,BUILDER_SPEC,True,,,
25171267,,SINGLE_FAMILY,9660.0,"12132 Brookhaven Park, Garden Grove, CA 92840",https://photos.zillowstatic.com/fp/861946ecf88320770c8ce8a0ff8babde-p_e.jpg,899900,5.0,-117.95668,33.786453,FOR_SALE,25171267,,-1,2.0,1910.0,USA,USD,sqft,True,True,,True,,,,,
25208978,,SINGLE_FAMILY,6664.0,"408 S Arapaho Dr, Santa Ana, CA 92704",https://photos.zillowstatic.com/fp/3dd29949e51843954db2a91d9f5ab8be-p_e.jpg,900000,4.0,-117.911095,33.74116,FOR_SALE,25208978,,-1,3.0,1962.0,USA,USD,sqft,True,True,,True,,,,,
25474929,,SINGLE_FAMILY,2925.0,"17 Del Carlo, Irvine, CA 92606",https://photos.zillowstatic.com/fp/2a52aa498e8c41fcbf6ed49a45b43bc0-p_e.jpg,1249900,3.0,-117.804955,33.690453,FOR_SALE,25474929,,-1,3.0,1319.0,USA,USD,sqft,True,,,True,,,,,
25572657,,SINGLE_FAMILY,8610.0,"790 Nyes Pl, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/811d681dd78b2fd0ef86e086734684ec-p_e.jpg,4750000,3.0,-117.75528,33.522243,FOR_SALE,25572657,,-1,4.0,3391.0,USA,USD,sqft,True,True,,True,,,,,
25448456,,SINGLE_FAMILY,10500.0,"630 W Main St, Tustin, CA 92780",https://photos.zillowstatic.com/fp/b9dbbc2a2abfe34f954a4bc5e8cd1492-p_e.jpg,875000,3.0,-117.829796,33.741764,FOR_SALE,25448456,,-1,2.0,1474.0,USA,USD,sqft,True,,,True,,,,,
25544699,,SINGLE_FAMILY,4816.0,"11 Eaglepoint, Aliso Viejo, CA 92656",https://photos.zillowstatic.com/fp/f1508ced0c6be7cbd53b4e1c3f7c2613-p_e.jpg,1450000,4.0,-117.73422,33.592022,FOR_SALE,25544699,,-1,3.0,2229.0,USA,USD,sqft,True,,,True,,,,,
25559444,,SINGLE_FAMILY,5000.0,"1119 Katella St, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/e203a6572e5153408b23ec3b3b4b00b2-p_e.jpg,3450000,3.0,-117.761955,33.530872,FOR_SALE,25559444,,-1,4.0,2833.0,USA,USD,sqft,True,True,,True,,,,,
25148697,,SINGLE_FAMILY,6300.0,"8011 San Huerta Cir, Buena Park, CA 90620",https://photos.zillowstatic.com/fp/519c0f2d295c205910582aa8e079186e-p_e.jpg,899999,3.0,-118.01606,33.846054,FOR_SALE,25148697,,-1,2.0,1576.0,USA,USD,sqft,True,,,True,,,,,
2144480945,,SINGLE_FAMILY,0.28498622589532,"2209 Bayside Dr, Corona Del Mar, CA 92625",https://photos.zillowstatic.com/fp/d63b684179eb96bd173523e61613c256-p_e.jpg,26900000,5.0,-117.87986,33.601147,FOR_SALE,2144480945,,-1,9.0,8278.0,USA,USD,acres,True,,,,BUILDER_SPEC,True,,,
25541498,,SINGLE_FAMILY,10500.0,"25431 Barents St, Laguna Hills, CA 92653",https://photos.zillowstatic.com/fp/a2f0c8f4f96090d3b507f49ec385c262-p_e.jpg,1199900,4.0,-117.69754,33.593235,FOR_SALE,25541498,,-1,3.0,3195.0,USA,USD,sqft,True,,,True,,,,,
25098667,,SINGLE_FAMILY,8323.0,"806 E Occidental St, Santa Ana, CA 92707",https://photos.zillowstatic.com/fp/fee99b4adea6fbc6684c862891132064-p_e.jpg,829000,5.0,-117.86019,33.72354,FOR_SALE,25098667,,-1,4.0,2380.0,USA,USD,sqft,True,,,True,,,,,
25485748,,SINGLE_FAMILY,5500.0,"3932 Alamo St, Irvine, CA 92606",https://photos.zillowstatic.com/fp/7d4f3f42a732d4c194bb44ab6f2b4301-p_e.jpg,1250000,4.0,-117.78995,33.703983,FOR_SALE,25485748,,-1,3.0,1897.0,USA,USD,sqft,True,,,True,,,,,
25234854,,SINGLE_FAMILY,7881.0,"9912 Aldgate Ave, Garden Grove, CA 92841",https://photos.zillowstatic.com/fp/d62d5debf1d01f817ec4412e45ce8b19-p_e.jpg,900000,3.0,-117.960045,33.800446,FOR_SALE,25234854,,-1,2.0,1400.0,USA,USD,sqft,True,True,,True,,,,,
25488577,,SINGLE_FAMILY,4277.0,"55 Bluejay, Irvine, CA 92604",https://photos.zillowstatic.com/fp/dbc84aa0af00ade4a0c3d3fdf6e97646-p_e.jpg,1350000,4.0,-117.801956,33.688145,FOR_SALE,25488577,,-1,3.0,2022.0,USA,USD,sqft,True,,,True,,,,,
25462477,,SINGLE_FAMILY,6218.0,"683 W Wilson St, Costa Mesa, CA 92627",https://photos.zillowstatic.com/fp/e80d4dc612f1f3452daf26aea3841b85-p_e.jpg,895000,4.0,-117.927,33.655907,FOR_SALE,25462477,,-1,2.0,1017.0,USA,USD,sqft,True,,,True,,,,,
69247216,,SINGLE_FAMILY,0.38386134067952,"18907 Secretariat Way, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/a768114477ca1ec17e7d1f93c6c633a2-p_e.jpg,2590000,5.0,-117.80437,33.901314,FOR_SALE,69247216,,-1,5.0,4615.0,USA,USD,acres,True,True,,True,,,,,
2068562939,,SINGLE_FAMILY,3.7,"32221 S Coast Hwy, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/95c37eee11ce1d3e2f5ee293be255706-p_e.jpg,46500000,7.0,-117.73767,33.49512,FOR_SALE,2068562939,,-1,6.0,3243.0,USA,USD,acres,True,,,True,,,,,
25457104,,SINGLE_FAMILY,6363.0,"3031 S Rita Way, Santa Ana, CA 92704",https://photos.zillowstatic.com/fp/754512582f793733fe77f47122a0010e-p_e.jpg,929000,5.0,-117.888626,33.706192,FOR_SALE,25457104,,-1,3.0,2565.0,USA,USD,sqft,True,,,True,,,,,
25412405,,SINGLE_FAMILY,0.29086317722681,"4476 E Pepper Creek Way, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/692d818a95e827abd3c04394ad3297b5-p_e.jpg,1399000,5.0,-117.814865,33.83904,FOR_SALE,25412405,,-1,3.0,2727.0,USA,USD,acres,True,True,,True,,,,,
25128010,,SINGLE_FAMILY,8707.0,"1219 W Crone Ave, Anaheim, CA 92802",https://photos.zillowstatic.com/fp/9b67ba6b9b0a3443e81417a45aca6760-p_e.jpg,889000,3.0,-117.92936,33.82198,FOR_SALE,25128010,,-1,2.0,1471.0,USA,USD,sqft,True,,,True,,,,,
25564516,,SINGLE_FAMILY,0.37892561983471,"31022 Via Bravo, San Juan Capistrano, CA 92675",https://photos.zillowstatic.com/fp/fddf26a45a66cff96340cc9c4434e674-p_e.jpg,3000000,4.0,-117.66098,33.512604,FOR_SALE,25564516,,-1,5.0,3900.0,USA,USD,acres,True,,,True,,,,,
25403138,,SINGLE_FAMILY,3500.0,"8459 E Amberwood St, Anaheim, CA 92808",https://photos.zillowstatic.com/fp/8a293c01d79d51630c049e5f623a47a2-p_e.jpg,920000,3.0,-117.739845,33.86931,FOR_SALE,25403138,,-1,3.0,1379.0,USA,USD,sqft,True,True,,True,,,,,
25136852,,SINGLE_FAMILY,7083.0,"1010 Kings Rd, Newport Beach, CA 92663",https://photos.zillowstatic.com/fp/3df2e9b862be95c12787af01ea2d1868-p_e.jpg,11995000,6.0,-117.912994,33.61734,FOR_SALE,25136852,,-1,6.0,6416.0,USA,USD,sqft,True,,,True,,,,,
51628416,,SINGLE_FAMILY,6061.0,"2849 Tarragon Ct, Fullerton, CA 92835",https://photos.zillowstatic.com/fp/91301a70a51d4e98c62834b64979804a-p_e.jpg,1799999,4.0,-117.87056,33.90696,FOR_SALE,51628416,,-1,3.0,2901.0,USA,USD,sqft,True,,,True,,,,,
25272750,,SINGLE_FAMILY,6000.0,"20851 Beachwood Ln, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/7d94ca123c3a5e755b9436b786f10cc5-p_e.jpg,1525000,4.0,-117.968445,33.659786,FOR_SALE,25272750,,-1,2.0,1762.0,USA,USD,sqft,True,True,,True,,,,,
51669775,,SINGLE_FAMILY,3750.0,"23 Kyle Ct, Ladera Ranch, CA 92694",https://photos.zillowstatic.com/fp/b0b9d58ad2eefc549904c3ee5a63e53d-p_e.jpg,1100000,3.0,-117.63023,33.56721,FOR_SALE,51669775,,-1,3.0,1681.0,USA,USD,sqft,True,True,,True,,,,,
25406068,,SINGLE_FAMILY,0.7013,"351 S Yorkshire Cir, Anaheim, CA 92808",https://photos.zillowstatic.com/fp/d2650131cd3678d9c898a911f5150687-p_e.jpg,1295000,3.0,-117.76206,33.857273,FOR_SALE,25406068,,-1,3.0,2336.0,USA,USD,acres,True,,,True,,,,,
25641889,,SINGLE_FAMILY,6000.0,"20391 Adkinson Ln, Trabuco Canyon, CA 92679",https://photos.zillowstatic.com/fp/e92f70fb7b529c785f81b88214e27a51-p_e.jpg,775000,3.0,-117.59057,33.66599,FOR_SALE,25641889,,-1,2.0,1209.0,USA,USD,sqft,True,True,,True,,,,,
25129266,,SINGLE_FAMILY,7201.0,"941 S Flore St, Anaheim, CA 92802",https://photos.zillowstatic.com/fp/db462779a33d8182e8221494c7654f8f-p_e.jpg,879000,4.0,-117.92432,33.818913,FOR_SALE,25129266,,-1,2.0,1339.0,USA,USD,sqft,True,,,True,,,,,
25474712,,SINGLE_FAMILY,3250.0,"26 Le Vanto, Irvine, CA 92606",https://photos.zillowstatic.com/fp/aaa57813cbc726b4e1f97d6a8e9a2608-p_e.jpg,1080000,3.0,-117.81302,33.691772,FOR_SALE,25474712,,-1,3.0,1284.0,USA,USD,sqft,True,,,True,,,,,
25281990,,SINGLE_FAMILY,6266.0,"10092 Meredith Dr, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/0d4dd27a0c1dcf9379eaaf70089f01c9-p_e.jpg,1995000,4.0,-117.95215,33.66896,FOR_SALE,25281990,,-1,3.0,2224.0,USA,USD,sqft,True,,,True,,,,,
125114394,,SINGLE_FAMILY,13.29,"13 Old Ranch Rd, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/caafb9a191129f362f5f9d49c75f3113-p_e.jpg,48888888,6.0,-117.687065,33.494507,FOR_SALE,125114394,,-1,10.0,14500.0,USA,USD,acres,True,,,True,,,,,
64469130,,SINGLE_FAMILY,7264.0,"8 Kane Ln, Ladera Ranch, CA 92694",https://photos.zillowstatic.com/fp/9c1d18e47181797f07b871b80cf0f54a-p_e.jpg,2699000,5.0,-117.63678,33.539017,FOR_SALE,64469130,,-1,6.0,4176.0,USA,USD,sqft,True,True,,True,,,,,
25140086,,SINGLE_FAMILY,0.38567493112948,"154 Emerald Bay, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/7dd977af12f579f19957811bde5a4868-p_e.jpg,37800000,7.0,-117.81164,33.55318,FOR_SALE,25140086,,-1,9.0,11086.0,USA,USD,acres,True,,,True,,,,,
25392390,,SINGLE_FAMILY,0.2534435261708,"5331 Marynell Dr, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/3d4947ae865d87a796a1a40168ba90d9-p_e.jpg,1395000,4.0,-117.79197,33.88384,FOR_SALE,25392390,,-1,4.0,2298.0,USA,USD,acres,True,,,True,,,,,
25593774,,SINGLE_FAMILY,5040.0,"67 Chapital, San Clemente, CA 92672",https://photos.zillowstatic.com/fp/e755025f178afbf639d856f41d2441bd-p_e.jpg,1000000,4.0,-117.5942,33.445602,FOR_SALE,25593774,,-1,3.0,2700.0,USA,USD,sqft,True,True,,,,,True,,
25401341,,SINGLE_FAMILY,4950.0,"5905 San Remo Way, Yorba Linda, CA 92887",https://photos.zillowstatic.com/fp/01759d0f865db458334584e200733f8b-p_e.jpg,975000,3.0,-117.70594,33.875137,FOR_SALE,25401341,,-1,3.0,1801.0,USA,USD,sqft,True,,,True,,,,,
25132517,,SINGLE_FAMILY,2936.0,"316 8th St, Seal Beach, CA 90740",https://photos.zillowstatic.com/fp/e10d6a02a176308914562b03a88019f9-p_e.jpg,2450000,5.0,-118.103935,33.74379,FOR_SALE,25132517,,-1,3.0,2041.0,USA,USD,sqft,True,,,True,,,,,
25563571,,SINGLE_FAMILY,3.8,"10 Strawberry Ln, San Juan Capistrano, CA 92675",https://photos.zillowstatic.com/fp/5054eb89d3e9d2727891eca17db514b8-p_e.jpg,8750000,6.0,-117.63923,33.51689,FOR_SALE,25563571,,-1,7.0,11781.0,USA,USD,acres,True,,,True,,,,,
25327906,,SINGLE_FAMILY,6678.0,"4127 Cheshire Dr, Cypress, CA 90630",https://photos.zillowstatic.com/fp/42d37e66555c8ec749828ca9f12b8aac-p_e.jpg,895000,3.0,-118.06101,33.827614,FOR_SALE,25327906,,-1,3.0,1672.0,USA,USD,sqft,True,,,True,,,,,
25303131,,SINGLE_FAMILY,6000.0,"6092 Ivory Cir, Huntington Beach, CA 92647",https://photos.zillowstatic.com/fp/a6f5b32b359eee682e29c44b66f4c9fb-p_e.jpg,879000,3.0,-118.02279,33.748833,FOR_SALE,25303131,,-1,2.0,1218.0,USA,USD,sqft,True,,,True,,,,,
102663845,,SINGLE_FAMILY,5000.0,"2580 E Lark Ellen Ln, Anaheim, CA 92806",https://photos.zillowstatic.com/fp/3ac9a87ffb642c06205f51829806172e-p_e.jpg,1150000,3.0,-117.87814,33.815716,FOR_SALE,102663845,,-1,3.0,1963.0,USA,USD,sqft,True,True,,True,,,,,
25582748,,SINGLE_FAMILY,0.37649219467401,"21 Ritz Cove Dr, Dana Point, CA 92629",https://photos.zillowstatic.com/fp/ee3f16f6dcbb04957b1dd6a89db2fe72-p_e.jpg,20999000,5.0,-117.72234,33.47813,FOR_SALE,25582748,,-1,8.0,9695.0,USA,USD,acres,True,,,True,,,,,
25627804,,SINGLE_FAMILY,5995.0,"26761 Calle Alcala, Mission Viejo, CA 92691",https://photos.zillowstatic.com/fp/de770cce9328e52c5f8c1166d2fe99d8-p_e.jpg,825000,3.0,-117.66318,33.625736,FOR_SALE,25627804,,-1,2.0,1200.0,USA,USD,sqft,True,,,True,,,,,
25361150,,SINGLE_FAMILY,1555.0,"795 Archwood Ave, Brea, CA 92821",https://photos.zillowstatic.com/fp/4680cd61a6facff4c57242c2077479e8-p_e.jpg,714900,4.0,-117.92395,33.9316,FOR_SALE,25361150,,-1,3.0,1499.0,USA,USD,sqft,True,True,,True,,,,,
25487047,,SINGLE_FAMILY,6000.0,"5252 Royale Ave, Irvine, CA 92604",https://photos.zillowstatic.com/fp/c7b689a3c2e35504c4479dcf2392a7cd-p_e.jpg,1688000,4.0,-117.78183,33.682163,FOR_SALE,25487047,,-1,3.0,2617.0,USA,USD,sqft,True,True,,True,,,,,
25117073,,SINGLE_FAMILY,7395.0,"1418 Riverside Dr, Fullerton, CA 92831",https://photos.zillowstatic.com/fp/965daaefdee6adb1433ff49d7544be4c-p_e.jpg,899900,3.0,-117.901596,33.8785,FOR_SALE,25117073,,-1,2.0,1441.0,USA,USD,sqft,True,True,,True,,,,,
2062193123,,SINGLE_FAMILY,6023.0,"26155 Farm Rd, San Juan Capistrano, CA 92675",https://photos.zillowstatic.com/fp/dfd9aa546c5d25e09159e63698931e81-p_e.jpg,2388000,4.0,,,FOR_SALE,2062193123,,-1,4.0,3533.0,USA,USD,sqft,True,,,,BUILDER_SPEC,True,,,
25467701,,SINGLE_FAMILY,5880.0,"459 Lenwood Cir, Costa Mesa, CA 92627",https://photos.zillowstatic.com/fp/3dfc9e69c5ba16947fdc63c9cf73c753-p_e.jpg,1450000,4.0,-117.91197,33.627296,FOR_SALE,25467701,,-1,2.0,1719.0,USA,USD,sqft,True,,,True,,,,,
25591938,,SINGLE_FAMILY,2000.0,"34010 Callita Dr, Dana Point, CA 92629",https://photos.zillowstatic.com/fp/6c9b39e3af89e06e472d9110aae78a84-p_e.jpg,1299000,3.0,-117.693115,33.46884,FOR_SALE,25591938,,-1,3.0,1835.0,USA,USD,sqft,True,True,,True,,,,,
25590126,,SINGLE_FAMILY,8750.0,"2899 Riachuelo, San Clemente, CA 92673",https://photos.zillowstatic.com/fp/7ad25355b79aafe72a3464f936fcb9b3-p_e.jpg,1399950,4.0,-117.62929,33.466312,FOR_SALE,25590126,,-1,3.0,2202.0,USA,USD,sqft,True,True,,True,,,,,
25233891,,SINGLE_FAMILY,1460.0,"7085 Fulton Way, Stanton, CA 90680",https://photos.zillowstatic.com/fp/37f8c45deda184a0435a0ee24c63a08d-p_e.jpg,608000,3.0,-118.009384,33.80107,FOR_SALE,25233891,,-1,2.0,1159.0,USA,USD,sqft,True,,,True,,,,,
25500146,,SINGLE_FAMILY,6215.0,"5422 Kenosha Ln, Irvine, CA 92603",https://photos.zillowstatic.com/fp/6940c9ee50ad7729c44b00cf9e2f94f9-p_e.jpg,2188000,3.0,-117.82235,33.63707,FOR_SALE,25500146,,-1,3.0,2050.0,USA,USD,sqft,True,,,True,,,,,
